"caso","tr_mite","fecha_de_radicaci_n","a_o_de_radicaci_n","mes_de_radicaci_n","catastro","municipio","direcci_n","regi_n","status","adjudicado_o_pendiente","fecha_de_adjudicaci_n","siglas","x","y","radicado_por_pa","nombre_del_proyecto","publico_o_privado","rural_o_urbano","due_o_del_proyecto","location_1","lat","lon"
"2014-303578-PUS-08502","Permiso de Uso Certificado","2014-11-14T13:01:00.000","2014","2014.11","068-080-052-01","Aguada","Cristobal Colón, 0, Plaza Pública, Barrio Pueblo, Aguada","Aguadilla","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","120168.514070189","260645.76423109","No","Un (1) kiosko para venta de comida","Privado","Urbano","SAMANTHA  VEGA ","(18.3797760009765, -67.1887741088867)","18.379776000976499","-67.188774108886705"
"2014-303576-PUS-08501","Permiso de Uso Certificado","2014-11-14T12:59:00.000","2014","2014.11","100-091-134-07","San Sebastián","Carr 446 Ave. Ricardo Serrano # 7, ., ., Guatemala, San Sebastián","Aguadilla","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","140216.970696139","256646.43034983001","No","Venta e Instalacion de Cristales para Autos","Privado","Urbano","DAVID  MUÑOZ ","(18.3442955017089, -66.9989395141601)","18.344295501708899","-66.998939514160099"
"2014-250913-PUS-08483","Permiso de Uso Certificado","2014-11-14T12:00:00.000","2014","2014.11","358-046-478-01","Lajas","A Calle Pr-117 , Km. 3.7 , Sect. Las Cuevas, Lajas Arriba, Lajas","Aguadilla","Expedido","Adjudicado","2014-11-17T00:00:00.000","PUS-CERT","137247.794315459","223794.57219559001","No","Permiso de Maria M. Rodriguez Perez","Privado","Rural","MARIA  RODRIGUEZ  PEREZ","(18.047399520874, -67.026023864746)","18.047399520873999","-67.026023864745994"
"2014-303555-PUS-08482","Permiso de Uso Certificado","2014-11-14T11:27:00.000","2014","2014.11","125-031-063-60","Rincón","Carr 115 , 12.4, Calle Los Robles, Pueblo, Rincón","Aguadilla","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","113764.19074633","255364.870986269","No","RESTAURANTE CON B.A.D.  ","Privado","Urbano","JOSE VEGA  CARRERO","(18.3318157196044, -67.249153137207)","18.3318157196044","-67.249153137207003"
"2014-261064-PUS-08462","Permiso de Uso Certificado","2014-11-14T10:50:00.000","2014","2014.11","138-085-105-12","Morovis","Lote 2 Carr. Pr-155, Km. 45.6, Morovis Sur, Morovis Sud, Morovis","Arecibo","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","202852.661168989","253440.4055313","Si","Residencia Familia Otero Rodriguez","Privado","Rural","RAFAEL OTERO NEGRON Y  ELIZABETH RODRIGUEZ DAVIL ","(18.316162109375, -66.4063491821289)","18.316162109375","-66.406349182128906"
"2014-302836-PUS-08461","Permiso de Uso Certificado","2014-11-14T10:45:00.000","2014","2014.11","101-041-517-31","San Sebastián","Carr. 119, 26.3, Esquina 448, Hoya Mala, San Sebastián","Aguadilla","Pre-aprobado","Pendiente",,"PUS-CERT","146896.484876389","258154.37496379","Si","Maxx Mart","Privado","Rural","EDGAR GONZALEZ ","(18.3580951690673, -66.9357833862304)","18.358095169067301","-66.935783386230398"
"2013-224381-PUS-08441","Permiso de Uso Certificado","2014-11-14T10:03:00.000","2014","2014.11","115-039-066-92","Trujillo Alto","Lote 2 Carr. Pr-876, Km. 0.1 (Interior), Santa Marta Court, Cuevas, Trujillo Alto","Central","Expedido","Adjudicado","2014-12-09T00:00:00.000","PUS-CERT","244681.51716280001","258488.96554619001","Si","Residencia Familia Nazario Ortiz","Privado","Rural","JOEL NAZARIO CORDOVA Y VERONICA ORTIZ JIMENEZ ","(18.3613109588623, -66.0105590820312)","18.361310958862301","-66.010559082031193"
"2014-303475-PUS-08421","Permiso de Uso Certificado","2014-11-14T09:50:00.000","2014","2014.11","003-097-054-05","Isabela","Calle Barbosa , 17, Esq. José A. Vargas, Barrio Pueblo, Isabela","Aguadilla","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","137600.78282031001","273936.36808162002","No","Venta de Bebidas Alcohólicas-La Puertorriqueñidad","Privado","Rural","ELIZABETH  VÁZQUEZ ","(18.5004291534423, -67.0242233276367)","18.500429153442301","-67.024223327636705"
"2014-303462-PUS-08402","Permiso de Uso Certificado","2014-11-14T09:36:00.000","2014","2014.11","084-051-015-01","Toa Alta","Plaza Publica, ., Dia Nacional Del Cuatro Puerto, Barrio Pueblo, Toa Alta","Central","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","219584.30517492001","261437.04892152001","No","UN KIOSKO CON VENTA DE BEB. ALCOHOLICAS AL DETAL","Privado","Urbano","LUIS  MALDONADO ","(18.3883228302001, -66.2480010986328)","18.388322830200099","-66.248001098632798"
"2014-303463-PUS-08401","Permiso de Uso Certificado","2014-11-14T09:27:00.000","2014","2014.11","003-097-054-05","Isabela","Calle José A. Vargas, #5, Pueblo, Barrio Pueblo, Isabela","Aguadilla","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","137600.78282031001","273936.36808162002","No","Venta de Bebidas Alcohólicas-Ensendido Navideño","Privado","Rural","ELIZABETH  VÁZQUEZ VÉLEZ","(18.5004291534423, -67.0242233276367)","18.500429153442301","-67.024223327636705"
"2014-303460-PUS-08388","Permiso de Uso Certificado","2014-11-14T09:08:00.000","2014","2014.11","068-080-082-01","Aguada","Predio Plaza Publica Cristobal Colon, X, X, Barrio Pueblo, Aguada","Aguadilla","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","120331.32080962","260910.36276491001","No","2 KIOSKOS CON B.A.D FERIA ARTESANIA","Privado","Rural","JOE CARRERO ","(18.3821716308593, -67.1872406005859)","18.3821716308593","-67.187240600585895"
"2014-303455-PUS-08387","Permiso de Uso Certificado","2014-11-14T08:57:00.000","2014","2014.11","196-000-006-71","Naranjito","Carr.813, Km. 0.2 Int., Anones, Anones, Naranjito","Central","Expedido","Adjudicado","2014-11-18T00:00:00.000","PUS-CERT","220365.127098069","246835.360716939","Si","PUS PARA POZO DE AGUA ","Privado","Rural","LOURDES  HERNANDEZ ORTIZ","(18.2563934326171, -66.2407531738281)","18.256393432617099","-66.240753173828097"
"2014-303458-PUS-08386","Permiso de Uso Certificado","2014-11-14T08:51:00.000","2014","2014.11","068-080-052-01","Aguada","Plaza Publica , ., ., Barrio Pueblo, Aguada","Aguadilla","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","120168.514070189","260645.76423109","No","UN KIOSKO CON VENTA DE COMIDAS ","Privado","Urbano","MADELINE BONILLA  AVILES ","(18.3797760009765, -67.1887741088867)","18.379776000976499","-67.188774108886705"
"2014-266894-PUS-08385","Permiso de Uso Completo","2014-11-14T08:27:00.000","2014","2014.11","150-026-371-09","Fajardo","Calle 17, Bloque N-22, Urbanizacion Veve Calzada, Barrio Pueblo, Fajardo","Central","Expedido","Adjudicado","2015-03-10T00:00:00.000","PUS-CONV","282419.63427071","255464.54865956001","No","Los Nietos Bakery","Privado","Urbano","LUIS TORRES DIAZ","(18.3328666687011, -65.6536102294921)","18.332866668701101","-65.653610229492102"
"2014-303394-PUS-08384","Permiso de Uso Certificado","2014-11-14T08:23:00.000","2014","2014.11","063-018-801-10","Carolina","Marginal Baldorioty De Castro, Int. Ave. Laguna, Laguna Golden Shopping Center, Cangrejo Arriba, Carolina","Central","Pre-aprobado","Pendiente",,"PUS-CERT","244064.71257388001","266243.83758425899","Si","Oficina y Almacenamiento de Autos","Privado","Urbano","TIMOTHY VELEZ ","(18.4313869476318, -66.0162277221679)","18.4313869476318","-66.016227722167898"
"2014-276747-PUS-08383","Permiso de Uso Certificado","2014-11-14T08:09:00.000","2014","2014.11","057-015-092-02","Vega Baja","Pr-155, Km 65, Sector, Pugnado Afuera, Vega Baja","Arecibo","Expedido","Adjudicado","2014-11-21T00:00:00.000","PUS-CERT","202644.15710770001","265993.95261719899","No","Mejoras Centro Adiestramiento Vocacional Especial","Público","Rural","DAVID BERRIOS ","(18.4295806884765, -66.4083023071289)","18.429580688476499","-66.408302307128906"
"2014-303390-PUS-08382","Permiso de Uso Certificado","2014-11-14T08:03:00.000","2014","2014.11","196-093-088-88","Comerío","Carr.Pr-780 , Solar 5 / Km.5.0 Int. , Sector La Loma, Doña Elena, Comerío","Humacao","Expedido","Adjudicado","2014-11-18T00:00:00.000","PUS-CERT","221234.230632819","245941.95074639001","Si","Residencia Sr. Elvin J. Rodriguez Rivera","Privado","Rural","ELVIN  RODRIGUEZ RIVERA","(18.2483119964599, -66.2325439453125)","18.248311996459901","-66.2325439453125"
"2014-303437-PUS-08381","Permiso de Uso Certificado","2014-11-14T07:46:00.000","2014","2014.11","270-000-004-52","Villalba","143, 37.6, Ortiga, Vacas, Villalba","Ponce","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","197585.94577793","237664.18613439001","No","GALLERA SAN MIGUEL","Privado","Rural","ERIC RAMIREZ APONTE","(18.1736278533935, -66.4561538696289)","18.173627853393501","-66.456153869628906"
"2014-303416-PUS-08361","Permiso de Uso Certificado","2014-11-13T20:44:00.000","2014","2014.11","325-024-611-16","Cayey","Carretera Num.742, Km.2.0 Int., Sector Cana, Farallón, Cayey","Humacao","Expedido","Adjudicado","2014-11-15T00:00:00.000","PUS-CERT",,,"No","Permiso de uso residencial","Privado","Rural","IVAN  RIVERA MARIN",,,
"2014-303348-PUS-08346","Permiso de Uso Completo","2014-11-13T15:44:00.000","2014","2014.11","115-008-135-02","Trujillo Alto","Carretera 848, 0.1, Saint Just, St. Just, Trujillo Alto","Central","Expedido","Adjudicado","2014-12-17T00:00:00.000","PUS-CONV","244313.154918969","259546.38591372001","No","RODRIGUEZ ASSOCIATES iNC.","Privado","Rural","ARIEL ACOSTA ","(18.3708724975585, -66.0140228271484)","18.370872497558501","-66.014022827148395"
"2014-302838-PUS-08345","Permiso de Uso Certificado","2014-11-13T15:25:00.000","2014","2014.11","299-067-443-33","Cayey","Calle Ambar , K 33, Urb La Plata, Rincón, Cayey","Humacao","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","230485.96694315001","233307.01453684","No","Permiso de Uso Venta de Efectos Escolares","Privado","Urbano","MAYRA DIAZ RODRIGUEZ","(18.1340446472167, -66.1452484130859)","18.134044647216701","-66.145248413085895"
"2014-303197-PUS-08344","Permiso de Uso Certificado","2014-11-13T15:13:00.000","2014","2014.11","061-002-327-07","Toa Baja","Ave. Amalia Paoli, Hp-7, Urb. Levitown, Sabana Seca, Toa Baja","Central","Expedido","Adjudicado","2014-12-09T00:00:00.000","PUS-CERT","227001.777168689","266622.96152745001","Si","BIOCHEM PHARMACY","Privado","Urbano","MILAGROS MERCADO ","(18.435094833374, -66.177734375)","18.435094833373999","-66.177734375"
"2014-303397-PUS-08343","Permiso de Uso Certificado","2014-11-13T15:04:00.000","2014","2014.11","068-080-052-01","Aguada","Plaza Publica Cristobal Colon, X, X, Barrio Pueblo, Aguada","Aguadilla","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","120168.514070189","260645.76423109","No","1 KIOSKO  VENTA DE COMIDA","Privado","Rural","MARIA GARCIA ","(18.3797760009765, -67.1887741088867)","18.379776000976499","-67.188774108886705"
"2013-197524-PUS-08342","Permiso de Uso Certificado","2014-11-13T14:50:00.000","2014","2014.11","327-012-223-11","San Lorenzo","181, 12.5, Bo. Espino, Espino, San Lorenzo","Humacao","Expedido","Adjudicado","2014-11-18T00:00:00.000","PUS-CERT","246986.35604205","231548.10126117","Si","ELABORACIÓN DE BEBIDAS DE FRUTAS","Privado","Rural","EDWIN MARTINEZ GOMEZ","(18.1178550720214, -65.9893722534179)","18.117855072021399","-65.989372253417898"
"2014-303381-PUS-08341","Permiso de Uso Completo","2014-11-13T14:24:00.000","2014","2014.11","198-074-010-04","Aguas Buenas","Calle Rafael Lara, Num. 45, Pueblo, Barrio Pueblo, Aguas Buenas","Humacao","Expedido","Adjudicado","2015-01-20T00:00:00.000","PUS-CONV","234888.983172929","246902.90291810001","No","JAEMPA'S SWEETS & DELI","Privado","Urbano","JANNYNA SOTO SILVA","(18.256814956665, -66.103416442871)","18.256814956665","-66.103416442870994"
"2014-303384-PUS-08340","Permiso de Uso Certificado","2014-11-13T14:18:00.000","2014","2014.11","178-079-158-05","Fajardo","Pr 3, 51.4, ., Demajagua, Fajardo","Central","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","284297.68189727899","250193.60062627","No","2 Kioskos Marina Puerta del Rey con venta de B.A.D","Privado","Rural","EDGARDO  HERNANDEZ ","(18.285171508789, -65.6360626220703)","18.285171508788999","-65.636062622070298"
"2014-303377-PUS-08338","Permiso de Uso Certificado","2014-11-13T13:04:00.000","2014","2014.11","233-048-228-13","Mayagüez","Calle Mendez Vigo , Esq. Pablo Maiz, Pueblo, Barrio Pueblo, Mayagüez","Aguadilla","Expedido","Adjudicado","2014-11-14T00:00:00.000","PUS-CERT","125374.645476349","240940.578815949","No","ACTIVIDAD DE NAVAJAS SCHICK,1 KIOSKO BEB. Y TARIMA","Privado","Urbano","RAMONITA RODRIGUEZ ","(18.2019329071044, -67.1387939453125)","18.2019329071044","-67.1387939453125"
"2014-303375-PUS-08337","Permiso de Uso Certificado","2014-11-13T12:56:00.000","2014","2014.11","137-085-068-43","Ciales","Carr. 149, Km. 16.3, Residencial Jaguas C-1, Jaguas, Ciales","Arecibo","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","195854.087349359","253398.989640949","No","FAMILIA ENTERPRISES, CORP.","Privado","Rural","CARLOS OTERO ","(18.3157863616943, -66.4725494384765)","18.3157863616943","-66.472549438476506"
"2014-303158-PUS-08336","Permiso de Uso Certificado","2014-11-13T11:38:00.000","2014","2014.11","041-091-504-03","San Juan","Aveenida Borinquen , Num. 1978, Sector Barrio Obrero, Santurce, San Juan","Central","Pre-aprobado","Pendiente",,"PUS-CERT","239684.33607933001","266944.25410202","Si","FJ SMART PHONE","Privado","Urbano","APOLINAR MOTA ","(18.4377994537353, -66.0576782226562)","18.437799453735298","-66.057678222656193"
"2014-303368-PUS-08335","Permiso de Uso Certificado","2014-11-13T11:03:00.000","2014","2014.11","163-000-003-43","Utuado","Carr. 140, Km. 38.3, ., Mameyes Abajo, Utuado","Arecibo","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","182429.55128663901","251330.264959839","No","VALENTIN SERVICE STATION ","Privado","Rural","FRANCISCO VALENTIN ","(18.2970275878906, -66.5995254516601)","18.2970275878906","-66.599525451660099"
"2014-303345-PUS-08334","Permiso de Uso Certificado","2014-11-13T10:50:00.000","2014","2014.11","420-000-008-54","Guayama","Local 42 Carr 3, 134.6, Plaza Guayama, Caimital, Guayama","Humacao","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","235535.58399732001","216299.22530993001","Si"," Venta y Exihibicion de Auto Pepe Abad","Privado","Urbano","JOSE S ABAD VEGA","(17.9803028106689, -66.0978317260742)","17.980302810668899","-66.097831726074205"
"2014-303362-PUS-08333","Permiso de Uso Certificado","2014-11-13T10:44:00.000","2014","2014.11","068-080-044-02","Aguada","Calle Colón, 220, Pueblo, Barrio Pueblo, Aguada","Aguadilla","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","120231.73268317","260670.70612660001","No","Venta de Ropa, Acc., Centro Distribución y Joyería","Privado","Rural","EDWIN PELLOT ","(18.3800029754638, -67.1881790161132)","18.3800029754638","-67.188179016113196"
"2014-303366-PUS-08332","Permiso de Uso Completo","2014-11-13T10:42:00.000","2014","2014.11","154-042-987-09","Añasco","Carr 402, 6.0, Piñales, Piñales, Añasco","Aguadilla","Expedido","Adjudicado","2014-12-16T00:00:00.000","PUS-CONV","121136.97102749","251583.789049349","No","JAVEDO INTERNATIONAL CORP. - ALMACEN","Privado","Rural","JAYSON ACEVEDO ","(18.2979393005371, -67.1792602539062)","18.297939300537099","-67.179260253906193"
"2014-303353-PUS-08331","Permiso de Uso Certificado","2014-11-13T10:15:00.000","2014","2014.11","096-029-543-01","Aguada","Carretera 411, 2.2, ., Piedras Blancas, Aguada","Aguadilla","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","119036.89562259","259159.986988099","Si","Centro de alineamiento y Auto parts","Privado","Rural","HÉCTOR BABILONIA ","(18.3663101196289, -67.1994247436523)","18.366310119628899","-67.199424743652301"
"2014-289600-PUS-08330","Permiso de Uso Certificado","2014-11-13T10:14:00.000","2014","2014.11","000-000-000-00","Jayuya","Complejo Deportivo, Jose Chory Rodriguez, -, Barrio Pueblo, Jayuya","Ponce","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","228153.958635599","232251.15287803","No","COPA PASO FINO CON V/B/A al detal","Privado","Rural","JOAN RIVERA PEREZ","(18.1245384216308, -66.1673049926757)","18.124538421630799","-66.167304992675696"
"2014-303361-PUS-08329","Permiso de Uso Certificado","2014-11-13T10:01:00.000","2014","2014.11","068-080-080-04","Aguada","Plaza Cristobal Colon , X, X, Barrio Pueblo, Aguada","Aguadilla","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","120336.98277769001","260867.95684041001","No","2 KIOSKO CON B.A.D FERIA DE ARTESANIA","Privado","Rural","FRANCISCO ECHEVARRIA ","(18.3817882537841, -67.1871871948242)","18.381788253784102","-67.187187194824205"
"2014-303358-PUS-08328","Permiso de Uso Certificado","2014-11-13T09:53:00.000","2014","2014.11","033-000-007-66","Barceloneta","Carr. 2, Km. 54.0, Sector Trinidad, Prime Outlet, Florida Afuera, Barceloneta","Arecibo","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","188683.48119451001","266956.00622252002","No","HYUNDAI OUTLETS FEST (UNA CARPA)","Privado","Rural","HECTOR DELGADO ","(18.4382438659667, -66.5404586791992)","18.438243865966701","-66.540458679199205"
"2014-303359-PUS-08327","Permiso de Uso Certificado","2014-11-13T09:51:00.000","2014","2014.11","324-023-188-06","Cayey","Estacionamiento Estadio Pedro Montañez, ., Bo. Pueblo, Barrio Pueblo, Cayey","Humacao","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","227965.947098259","231319.93717654","No","1 KIOSCO CON VENTA BEBIDAS ALCOHÓLICAS AL DETAL","Privado","Urbano","CARMEN PAGÁN ORTIZ","(18.1161270141601, -66.169090270996)","18.116127014160099","-66.169090270995994"
"2014-303354-PUS-08326","Permiso de Uso Certificado","2014-11-13T09:36:00.000","2014","2014.11","324-023-024-64","Cayey","Ave. Baldorioty, ., Term. Leonides  Johnny  Toledo, Barrio Pueblo, Cayey","Humacao","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","227967.89036388","231144.309493129","No","KIOSKO CON VBAD","Privado","Urbano","CARMEN PAGAN ORTIZ","(18.1145401000976, -66.169075012207)","18.114540100097599","-66.169075012207003"
"2013-195472-PUS-08325","Permiso de Uso Certificado","2014-11-13T09:18:00.000","2014","2014.11","069-000-006-94","Aguada","Carr. 417, Km. 0.7 Int., Solar #16, Asomante, Aguada","Aguadilla","Expedido","Adjudicado","2014-11-17T00:00:00.000","PUS-CERT","121007.15249573","260691.216489799","No","Construcción de Residencia - Kerwin Cajigas","Privado","Rural","KERWIN CAJIGAS ","(18.3802165985107, -67.1808395385742)","18.3802165985107","-67.180839538574205"
"2013-208767-PUS-08324","Permiso de Uso Certificado","2014-11-13T09:18:00.000","2014","2014.11","219-016-280-08","Orocovis","155, 32.8, ., Barros, Orocovis","Ponce","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","203483.17197513001","245398.38781941001","No","Residencia de Marcelino Suares Ortiz","Privado","Rural","MARCELINO SUARES  ORTIZ","(18.2435035705566, -66.4003982543945)","18.243503570556602","-66.400398254394503"
"2014-302453-PUS-08323","Permiso de Uso Certificado","2014-11-13T08:50:00.000","2014","2014.11","146-000-004-03","Canóvanas","Carr. 185, Km. 6.4, Sector Campo Rico, Hato Puerco, Canóvanas","Central","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","257425.200050249","254959.56487455001","No","The New Dawn ","Privado","Urbano","ELISEO SANTIAGO / FLORENTINO DEL RIO ","(18.3291206359863, -65.8900833129882)","18.3291206359863","-65.890083312988196"
"2013-125880-PUS-08322","Permiso de Uso Certificado","2014-11-13T08:13:00.000","2014","2014.11","007-078-413-99","Isabela","Carr. Pr-2, 110.0 Int., Mora, Mora, Isabela","Aguadilla","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","138736.06519666","271254.28268502001","No","Residencia Sr. Erik Chaves Abrams","Privado","Rural","ERIK CHAVES  ABRAMS","(18.4762306213378, -67.0133895874023)","18.476230621337798","-67.013389587402301"
"2014-303342-PUS-08321","Permiso de Uso Certificado","2014-11-13T07:39:00.000","2014","2014.11","366-029-024-09","Juana Díaz","Calle Comercio, # 69, Pueblo, Barrio Pueblo, Juana Díaz","Ponce","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","192229.81108148","224302.93986524001","No","GAMES PALACE","Privado","Rural","MIGUEL BATISTA ","(18.0528964996337, -66.506721496582)","18.0528964996337","-66.506721496582003"
"2014-300904-PUS-08301","Permiso de Uso Completo","2014-11-12T17:36:00.000","2014","2014.11","361-085-072-06","Yauco","Calle Betances #5, 5, Pueblo, Barrio Pueblo, Yauco","Ponce","Expedido","Adjudicado","2014-12-23T00:00:00.000","PUS-CONV","155978.48863944001","222335.19161908","No","Iglesia Cristiana Jehova Jireh Inc.","Privado","Urbano","ALBERTO T BAHAMUNDI","(18.0346813201904, -66.8490829467773)","18.034681320190401","-66.849082946777301"
"2014-242208-PUS-08287","Permiso de Uso Certificado","2014-11-12T15:36:00.000","2014","2014.11","157-086-569-05","San Sebastián","Carr Pr 433, Km. 2.3, Sector Mirabales, Mirabales, San Sebastián","Aguadilla","Expedido","Adjudicado","2014-11-13T00:00:00.000","PUS-CERT","143799.21482260001","249956.743470079","No","Res modelo Adrian Mercado","Privado","Rural","ADRIAN MERCADO CARDONA","(18.2839527130126, -66.9648666381835)","18.283952713012599","-66.964866638183494"
"2014-303177-PUS-08286","Permiso de Uso Certificado","2014-11-12T15:09:00.000","2014","2014.11","188-048-050-06","Utuado","Calle Betances, Esq. Sanchez Lopez # 27, ., ., Barrio Pueblo, Utuado","Arecibo","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT","171740.743586809","247819.96317509","No","OTAO CAFE","Privado","Urbano","MARIA RIOS ","(18.2651996612548, -66.7005767822265)","18.265199661254801","-66.700576782226506"
"2014-303172-PUS-08285","Permiso de Uso Certificado","2014-11-12T14:41:00.000","2014","2014.11","347-000-009-45","Cayey","Carr 715, Km 5.0, Cercadillo Interior, Cercadillo, Cayey","Humacao","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT","224531.913249909","226198.285919499","Si","Evelyn Nogueras","Privado","Rural","EVELYN  NOGUERAS ","(18.0698947906494, -66.2015991210937)","18.0698947906494","-66.201599121093693"
"2014-303164-PUS-08284","Permiso de Uso Completo","2014-11-12T14:10:00.000","2014","2014.11","412-012-562-38","Ponce","Avenida Hosto , 128, Avenida, Coto Laurel, Ponce","Ponce","Archivado","Adjudicado","2014-11-14T00:00:00.000","PUS-CONV","180693.99189549001","217708.94252268999","No","PONCE AUTO SERVICES","Privado","Rural","KELVIN ALVARADO PADILLA","(17.9932471, -66.6156215)","17.993247100000001","-66.615621500000003"
"2014-302587-PUS-08283","Permiso de Uso Completo","2014-11-12T14:04:00.000","2014","2014.11","259-006-715-05","Mayagüez","Carr. # 2, Km. 156.5, Edificio Office Park, Sábalos, Mayagüez","Aguadilla","Expedido","Adjudicado","2014-11-18T00:00:00.000","PUS-CONV","124107.30749222","238784.14507791901","No","ET FOOD GROUP LLC","Privado","Urbano","EDISON LLUCH ","(18.1824054718017, -67.1506881713867)","18.182405471801701","-67.150688171386705"
"2014-303169-PUS-08282","Permiso de Uso Certificado","2014-11-12T13:58:00.000","2014","2014.11","054-000-008-33","Arecibo","Carr. 664, Km. 3.8, Roman, Sabana Hoyos, Arecibo","Arecibo","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT","182530.339167709","263207.38265052001","No","EL 48","Privado","Rural","WILFREDO REYES ","(18.4043350219726, -66.5986709594726)","18.404335021972599","-66.598670959472599"
"2014-303162-PUS-08281","Permiso de Uso Completo","2014-11-12T13:20:00.000","2014","2014.11","045-093-201-21","Aguada","Carr 442, 2.0, Sector Playa , Espinar, Aguada","Aguadilla","Expedido","Adjudicado","2014-11-21T00:00:00.000","PUS-CONV","122243.79743869","263600.66112841002","No","PIZZERIA Y RESTAURANTE CON B.A.D. ","Privado","Rural","JACQUELINE  ALICEA  BARRRETO ","(18.4065475463867, -67.1692504882812)","18.406547546386701","-67.169250488281193"
"2014-302980-PUS-08265","Permiso de Uso Certificado","2014-11-12T12:44:00.000","2014","2014.11","087-013-550-01","San Juan","Calle De Diego, 109 Local 23, Plaza Del Mercado, Pueblo, San Juan","Central","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT","240697.07677335001","262673.96075590001","Si","Damar of Puerto Rico - Farmacia","Privado","Rural","DANIEL MAHIQUES ","(18.3992004394531, -66.0481796264648)","18.3992004394531","-66.048179626464801"
"2014-302355-PUS-08264","Permiso de Uso Certificado","2014-11-12T11:56:00.000","2014","2014.11","397-012-526-18","Guayama","Carr. Pr - 179, Km. 4.0, Sector Carnes Fritas, Guamaní, Guayama","Humacao","Expedido","Adjudicado","2014-12-15T00:00:00.000","PUS-CERT","233853.16953414","221109.59152108","No","Construccion de una Residencia Unifamiliar","Privado","Rural","EFRAIN AYABARRENO ","(18.0237922668457, -66.1136322021484)","18.0237922668457","-66.113632202148395"
"2014-303055-PUS-08263","Permiso de Uso Completo","2014-11-12T11:47:00.000","2014","2014.11","100-000-006-74","San Sebastián","Local #1 Carr 446, Km 0.6, Sector Antigua Zona Industrial, Guatemala, San Sebastián","Aguadilla","Expedido","Adjudicado","2014-12-16T00:00:00.000","PUS-CONV","140196.87976812001","257029.421860439","No","Bar Code","Privado","Urbano","JAVIER ALCAIDE ","(18.3477554321289, -66.9991455078125)","18.347755432128899","-66.9991455078125"
"2014-303136-PUS-08262","Permiso de Uso Certificado","2014-11-12T11:15:00.000","2014","2014.11","095-000-009-94","Rincón","Carr 413, 2.5, X, Ensenada, Rincón","Aguadilla","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT","111825.21810868901","258179.93967563001","No","CAFETIN CON B.A.D","Privado","Rural","MALORIE TILLERO TIRADO","(18.3571701049804, -67.2676162719726)","18.357170104980401","-67.267616271972599"
"2014-303115-PUS-08261","Permiso de Uso Certificado","2014-11-12T11:10:00.000","2014","2014.11","011-023-136-21","Hatillo","Carr. #2, Km. 84.7, ., Carrizales, Hatillo","Arecibo","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT","161721.19227278","272641.60644816898","No","MIRAMAR PART CENTER, INC.","Privado","Rural","JOSE RODRIGUEZ ","(18.4892978668212, -66.7957916259765)","18.4892978668212","-66.795791625976506"
"2014-303000-PUS-08242","Permiso de Uso Certificado","2014-11-12T10:02:00.000","2014","2014.11","251-031-277-01","San Lorenzo","181, 6, Parque De Pelota, Hato, San Lorenzo","Humacao","Expedido","Adjudicado","2014-11-12T00:00:00.000","PUS-CERT",,,"No","UN (1) KIOSCO CON VBAD - CARNAVAL DE SOFTBALL","Privado","Rural","EDNA PARRILLA MEJIAS",,,
