YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,COUNTY,ST,BIA_CODE,TRIBE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,Location 1
01/01/1988 12:00:00 AM,00610BXTRHROAD4,EDWARDS LIFESCIENCES TECHNOLOGY SARL,"STATE RD 402, KM 1.4 N LAS MARIAS INDUSTRIAL PARK",ANASCO,PR,,,,3841,NA,,NA,NA,NA,339112,NA,NA,NA,NA,NA,1.39E+12,FREON 113,76131,NO,TRI,NO,0,NO,R,Pounds,0,284986,0,0,0,0,0,0,0,0,0,0,284986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284986,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,EDWARDS LIFESCIENCES LLC,118851308,"(18.28134, -67.139068)"
01/01/1988 12:00:00 AM,00701GHBSSPOBOX,G. H. BASS CARIBBEAN INC.,STATE RD. #2 KM. 49.3,MANATI,PR,,,,3131,,,NA,NA,NA,316213,NA,NA,NA,NA,NA,1.39E+12,ACETONE,67641,NO,TRI,NO,0,NO,R,Pounds,71,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,PHILLIPS-VAN HUSEN CORP,NA,"(18.428264, -66.497315)"
01/01/1988 12:00:00 AM,00767YBCSNROUTE,BUCKEYE CARIBBEAN TERMINALS LLC (FORMER SCYI),RT 901 KM 2.7 CAMINO NUEVO WARD,YABUCOA,PR,,,,2911,,,NA,NA,NA,324110,NA,NA,NA,NA,NA,1.39E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,3100,310,0,0,0,0,0,0,0,0,0,0,3410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CARIBBEAN INVESTMENTS LTD,NA,"(18.049639, -65.839228)"
01/01/1988 12:00:00 AM,00753DGTLQPRROA,VIASYSTEMS PUERTO RICO INC.,RD. 362 KM 0.1 BARRIO GUAMA,SAN GERMAN,PR,,,,3672,3679,,NA,NA,NA,334412,NA,NA,NA,NA,NA,1.39E+12,CERTAIN GLYCOL ETHERS,,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,VIASYSTEMS LAS AMERICAS,NA,"(18.088766, -67.038739)"
01/01/1988 12:00:00 AM,00759BRCWDCARR8,BORICUA WOOD PROCESSING INC,CARR 865 KM 5.5,TOA BAJA,PR,,,,2491,,,NA,NA,NA,321114,NA,NA,NA,NA,NA,1.39E+12,ARSENIC COMPOUNDS,,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.415648, -66.202659)"
01/01/1988 12:00:00 AM,00701RTHPHRDNO2,JANSSEN ORTHO LLC,STATE RD 2 KM 45.6 CAMPO ALEGRE,MANATI,PR,,,,2834,,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,METHANOL,67561,YES,TRI,NO,0,NO,R,Pounds,1800,0,0,0,0,0,0,0,0,0,0,0,1800,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12915,0,12915,1800,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,JOHNSON & JOHNSON INC,1307081,"(18.439408, -66.449943)"
01/01/1988 12:00:00 AM,00732WSTRNROAD1,WESTERN FHER LABS. INC.,RD. 132 KM 25.3,PONCE,PR,,,,2834,,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,"1,2-DICHLOROETHANE",107062,YES,TRI,NO,0,YES,R,Pounds,1649,31331,0,0,0,0,0,0,0,0,0,0,32980,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9966,0,0,0,0,9966,32980,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.044124, -66.679961)"
01/01/1988 12:00:00 AM,00617THPJHHIGHW,PFIZER PHARMACEUTICALS LLC - ARECIBO,"PR-2,  KM 600",ARECIBO,PR,,,,2834,NA,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,PFIZER INC,NA,"(18.4292, -66.5901)"
01/01/1988 12:00:00 AM,00638THRMKROAD6,THERMO KING DE PUERTO RICO,"RD 6685, KM 11.2",CIALES,PR,,,,3585,NA,,NA,NA,NA,333415,NA,NA,NA,NA,NA,1.39E+12,"1,1,1-TRICHLOROETHANE",71556,YES,TRI,NO,0,NO,R,Pounds,0,3600,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,6600,3600,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,INGERSOLL RAND CO,NA,"(18.350832, -66.472402)"
01/01/1988 12:00:00 AM,00612THRMKZENOG,THERMO KING DE PUERTO RICO,517 ZONA INDUSTRIAL,ARECIBO,PR,,,,3585,NA,,NA,NA,NA,336000,NA,NA,NA,NA,NA,1.39E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,3000,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,14000,3000,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,INGERSOLL-RAND CO,NA,"(18.45815, -66.746457)"
01/01/1988 12:00:00 AM,00613CRBGPZENOG,GE INDUSTRIAL OF PUERTO RICO LLC ARECIBO PLANT,RT. 129 KM. 41.0 ZENO GANDIA INDUSTRIAL PARK,ARECIBO,PR,,,,3643,2843,3471,NA,NA,NA,332813,NA,NA,NA,NA,NA,1.39E+12,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,GENERAL ELECTRIC CO (GE CO),NA,"(18.464668, -66.74962)"
01/01/1988 12:00:00 AM,00632BCRDCSTREE,BACARDI CORP,RD #165 KM 2.6 INDUSTRIAL AREA,CATANO,PR,,,,2085,2813,3079,NA,NA,NA,312140,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,BACARDI CORP,NA,"(18.459668, -66.141)"
01/01/1988 12:00:00 AM,00767YBCSNROUTE,BUCKEYE CARIBBEAN TERMINALS LLC (FORMER SCYI),RT 901 KM 2.7 CAMINO NUEVO WARD,YABUCOA,PR,,,,2911,,,NA,NA,NA,324110,NA,NA,NA,NA,NA,1.39E+12,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,300000,2400,0,0,0,0,0,0,0,0,0,0,302400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302400,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CARIBBEAN INVESTMENTS LTD,NA,"(18.049639, -65.839228)"
01/01/1988 12:00:00 AM,00660TRMNLSTATE,EMERSON ELECTRIC CO. TERMINAL PRODUCTS DIV.,STATE RD. NO. 2 KM. 163.3,HORMIGUEROS,PR,,,,3643,NA,,NA,NA,NA,335931,NA,NA,NA,NA,NA,1.39E+12,HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS ONLY),7647010,YES,TRI,NO,0,NO,R,Pounds,750,3385,0,0,0,0,0,0,0,0,0,0,4135,0,80387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4135,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,EMERSON ELECTRIC CO,NA,"(18.136647, -67.129604)"
01/01/1988 12:00:00 AM,00661BRNSPROAD3,BOURNS PR INC.,RD. 3 KM. 82.6,HUMACAO,PR,,,,3676,,,NA,NA,NA,334415,NA,NA,NA,NA,NA,1.39E+12,FREON 113,76131,NO,TRI,NO,0,NO,R,Pounds,1760,15840,0,0,0,0,0,0,0,0,0,0,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,756,17600,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,BOURNS INC,NA,"(18.149249, -65.824007)"
01/01/1988 12:00:00 AM,00708LLLLYSTATE,LILLY DEL CARIBE INC,3080 AVE HOSTOS,MAYAGUEZ,PR,,,,2833,2834,NA,NA,NA,NA,325411,NA,NA,NA,NA,NA,1.39E+12,ACETONE,67641,NO,TRI,NO,0,NO,R,Pounds,13000,22000,1400,0,0,0,0,0,0,0,0,250,36650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36650,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,ELI LILLY & CO,NA,"(18.20306, -67.14217)"
01/01/1988 12:00:00 AM,00701SCHRNROAD6,SCHERING-PLOUGH PRODUCTS LLC,RT 686 KM 0.5 BO.  COTO NORTE,MANATI,PR,,,,2833,NA,,NA,NA,NA,325411,NA,NA,NA,NA,NA,1.39E+12,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),7664939,NO,TRI,NO,0,NO,R,Pounds,750,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,SCHERING-PLOUGH CORP,NA,"(18.43837, -66.468805)"
01/01/1988 12:00:00 AM,00671PMCRNPRROA,PAMCOR INC. LAS PIEDRAS,PR RD. 183 KM 18.3,LAS PIEDRAS,PR,,,,3643,NA,,NA,NA,NA,335931,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,AMP INC,NA,"(18.174933, -65.899114)"
01/01/1988 12:00:00 AM,00924MXCHMLABRI,MAX CHEMICAL INC,"URB. INDUSTRIAL SABANA LLANA, LA BRISA NO. 6",SAN JUAN,PR,,,,2841,,,NA,NA,NA,325612,NA,NA,NA,NA,NA,1.39E+12,HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS ONLY),7647010,YES,TRI,NO,0,NO,R,Pounds,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.39696, -66.02442)"
01/01/1988 12:00:00 AM,00920NTRNTJOHNA,GULF TREATING CORP,CALLE JOHN ALBERT 320,SAN JUAN,PR,,,,2491,,,NA,NA,NA,321114,NA,NA,NA,NA,NA,1.39E+12,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),,YES,TRI,YES,1,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.421291, -66.093246)"
01/01/1988 12:00:00 AM,00701SCHRNROAD6,SCHERING-PLOUGH PRODUCTS LLC,RT 686 KM 0.5 BO.  COTO NORTE,MANATI,PR,,,,2833,NA,,NA,NA,NA,325411,NA,NA,NA,NA,NA,1.39E+12,"1,4-DIOXANE",123911,YES,TRI,NO,0,YES,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,500,0,13908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9665,0,0,0,0,9665,500,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,SCHERING-PLOUGH CORP,NA,"(18.43837, -66.468805)"
01/01/1988 12:00:00 AM,00701RCHPRSTATE,PATHEON PUERTO RICO INC,STATE RD 670 KM 2.7,MANATI,PR,,,,2834,NA,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,PATHEON INC,660429210,"(18.4305, -66.4666)"
01/01/1988 12:00:00 AM,00609BRYLCBOLLA,HARVEY HUBBELL CARIBE INC,STATE RD 725 KM 0.4,AIBONITO,PR,,,,3643,NA,,NA,NA,NA,335931,NA,NA,NA,NA,NA,1.39E+12,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,250,250,0,250,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,HUBBELL INC,NA,"(18.152644, -66.298064)"
01/01/1988 12:00:00 AM,00619HRRSD15CST,HARRIS PAINTS CORP,25 C ST MINILLAS INDUSTRIAL PARK,BAYAMON,PR,,,,2851,NA,,NA,NA,NA,325510,NA,NA,NA,NA,NA,1.39E+12,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.390737, -66.140695)"
01/01/1988 12:00:00 AM,00619HRRSD15CST,HARRIS PAINTS CORP,25 C ST MINILLAS INDUSTRIAL PARK,BAYAMON,PR,,,,2851,NA,,NA,NA,NA,325510,NA,NA,NA,NA,NA,1.39E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,608,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.390737, -66.140695)"
01/01/1988 12:00:00 AM,00628LLLLY65THI,LILLY DEL CARIBE INC CAROLIN A,430 CALLE FABRIL,CAROLINA,PR,,,,2834,,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,AMMONIUM SULFATE (SOLUTION),7783202,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,ELI LILLY & CO,NA,"(18.376616, -65.941276)"
01/01/1988 12:00:00 AM,00692CRBGPSTATE,CARIBE GE PILOT,STATE HWY. 2 KM. 30.2,VEGA ALTA,PR,,,,3625,,,NA,NA,NA,335314,NA,NA,NA,NA,NA,1.39E+12,SILVER,7440224,NO,TRI,YES,1,NO,R,Pounds,250,0,250,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,500,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,GE CO,NA,"(18.414392, -66.322947)"
01/01/1988 12:00:00 AM,00753DGTLQPRROA,VIASYSTEMS PUERTO RICO INC.,RD. 362 KM 0.1 BARRIO GUAMA,SAN GERMAN,PR,,,,3672,3679,,NA,NA,NA,334412,NA,NA,NA,NA,NA,1.39E+12,MANGANESE COMPOUNDS,,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,VIASYSTEMS LAS AMERICAS,NA,"(18.088766, -67.038739)"
01/01/1988 12:00:00 AM,00701SCHRNROAD6,SCHERING-PLOUGH PRODUCTS LLC,RT 686 KM 0.5 BO.  COTO NORTE,MANATI,PR,,,,2833,NA,,NA,NA,NA,325411,NA,NA,NA,NA,NA,1.39E+12,HYDROGEN FLUORIDE,7664393,YES,TRI,NO,0,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,500,0,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,SCHERING-PLOUGH CORP,NA,"(18.43837, -66.468805)"
01/01/1988 12:00:00 AM,00763RYCHMRD686,RAYCHEM CORP.,RD. 686 KM. 1.0,VEGA BAJA,PR,,,,3678,,,NA,NA,NA,334417,NA,NA,NA,NA,NA,1.39E+12,FREON 113,76131,NO,TRI,NO,0,NO,R,Pounds,16000,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,RAYCHEM CORP,NA,"(18.480998, -66.428883)"
01/01/1988 12:00:00 AM,00701RCHPRSTATE,PATHEON PUERTO RICO INC,STATE RD 670 KM 2.7,MANATI,PR,,,,2834,NA,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,ACETONE,67641,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779,0,0,0,0,4779,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,PATHEON INC,660429210,"(18.4305, -66.4666)"
01/01/1988 12:00:00 AM,00661SQBBMSTATE,BRISTOL MYERS SQUIBB MANUFACTU RING CO,STATE RD #3 KM 775,HUMACAO,PR,,,,2834,NA,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,COPPER COMPOUNDS,,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23910,0,0,0,0,23910,100,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,BRISTOL-MYERS SQUIBB CO,NA,"(18.150007, -65.790511)"
01/01/1988 12:00:00 AM,00753CRBGPELRET,GE INDUSTRIAL OF PUERTO RICO LLC,EL RETIRO INDUSTRIAL PARK CALLE B,SAN GERMAN,PR,,,,3613,,,NA,NA,NA,335313,NA,NA,NA,NA,NA,1.39E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,GENERAL ELECTRIC CO (GE CO),NA,"(18.075983, -67.026226)"
01/01/1988 12:00:00 AM,00673SYLTRROAD9,OSRAM SYLVANIA PUERTO RICO CORP.,RD. 992 KM 0.5 INDUSTRIAL PARK,LUQUILLO,PR,,,,3643,NA,,NA,NA,NA,335931,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,OSRAM GMBH MUNICH GERMANY,NA,"(18.369302, -65.719246)"
01/01/1988 12:00:00 AM,00731TLLRLCALLE,TALLER LA CARIDAD,CALLE ESPERANZA,PONCE,PR,,,,3275,,,NA,NA,NA,327420,NA,NA,NA,NA,NA,1.39E+12,ETHYLBENZENE,100414,YES,TRI,NO,0,NO,R,Pounds,0,8100,0,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,NA,"(18.01083, -66.62081)"
01/01/1988 12:00:00 AM,00630CRWNCKM126,CROWN BEVERAGE PACKAGING,"380 CALLE FABRIL ST KM 126 PR-3, PR INDUSTRIAL PARK",CAROLINA,PR,,,,3411,NA,,NA,NA,NA,332431,NA,NA,NA,NA,NA,1.39E+12,"TOLUENE-2,4-DIISOCYANATE",584849,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CROWN CORK & SEAL CO (USA) INC,NA,"(18.383004, -65.957942)"
01/01/1988 12:00:00 AM,00764MTRLDROAD6,MOTOROLA TELCARRO DE PUERTO RICO  PUERTO RICO OPERATIONS,RD 686 KM 17.0,VEGA BAJA,PR,,,,3663,3692,NA,NA,NA,NA,334220,NA,NA,NA,NA,NA,1.39E+12,HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS ONLY),7647010,YES,TRI,NO,0,NO,R,Pounds,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,750,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.458751, -66.394584)"
01/01/1988 12:00:00 AM,00617THPJHHIGHW,PFIZER PHARMACEUTICALS LLC - ARECIBO,"PR-2,  KM 600",ARECIBO,PR,,,,2834,NA,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,METHANOL,67561,YES,TRI,NO,0,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,500,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,PFIZER INC,NA,"(18.4292, -66.5901)"
01/01/1988 12:00:00 AM,00630CHCPRCARRE,AMI CHACE INC.,CARRETA 190 KM. 15,CAROLINA,PR,,,,3499,NA,,NA,NA,NA,332999,NA,NA,NA,NA,NA,1.39E+12,COPPER COMPOUNDS,,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,TECHNITROL INC,NA,"(18.383004, -65.957942)"
