NUM_TRAMITE,PERMIT_TYPE,CREATION_DATE,PAID,PROJECT_NAME,STATUS,CATASTRO,COORDX,COORDY,COORD_X_Y,LAST_UPDATED,ESTADO
2016-105205-PCO-168464,PCO,03/05/2016 12:00:00 AM,204,Construcci�n de Residencia Terrera,AWAITING_INSPECTION,229-000-006-95,18.2320198616987,-65.810630720672,"(18.2320198616987, -65.810630720672)",03/09/2016 12:00:00 AM,Pendiente
2016-106586-DEC-168446,DEC,03/05/2016 12:00:00 AM,75,Facilidades Recreativas Bloque 40 MAC,RECTIFICATION_REQUIRED,088-067-040-01,18.382628375781696,-65.95925062894821,"(18.382628375781696, -65.95925062894821)",03/05/2016 12:00:00 AM,Pendiente
2015-095693-PAU-168473,PAU,03/05/2016 12:00:00 AM,600,"Pep Boys  Manny, Moe & Jack of Puerto Rico Inc- Mayaguez",PERMIT_APPROVED,207-015-711-01,18.2440810971589,-67.1612634320744,"(18.2440810971589, -67.1612634320744)",03/06/2016 12:00:00 AM,Adjudicado
2015-095568-PAU-168469,PAU,03/05/2016 12:00:00 AM,600,"Pep Boys  Manny, Moe & Jack of Puerto Rico Inc- Isabela",PERMIT_APPROVED,007-087-141-02,18.4704355475096,-67.0226591765048,"(18.4704355475096, -67.0226591765048)",03/06/2016 12:00:00 AM,Adjudicado
2016-106588-PUS-168436,PUS,03/05/2016 12:00:00 AM,25,RESIDENCIA TORRES SANTANA,RECTIFICATION_REQUIRED,216-065-121-21,18.227415156091286,-66.59398198127747,"(18.227415156091286, -66.59398198127747)",03/09/2016 12:00:00 AM,Pendiente
2016-106596-API-168451,API,03/05/2016 12:00:00 AM,30,Segregacion y Agrupacion Miguel Ramos,PERMIT_APPROVED,154-000-004-31,18.3096739483559,-67.1469597995805,"(18.3096739483559, -67.1469597995805)",03/08/2016 12:00:00 AM,Adjudicado
2016-106593-CSA-168447,CSA,03/05/2016 12:00:00 AM,35,RESTAURANTE COLOMBIA Y PUERTO RICO,PERMIT_APPROVED,062-098-171-12,18.4061092756115,-66.0793761909986,"(18.4061092756115, -66.0793761909986)",03/05/2016 12:00:00 AM,Adjudicado
2015-095699-PAU-168486,PAU,03/05/2016 12:00:00 AM,600,"Pep Boys  Manny, Moe & Jack of Puerto Rico Inc Rio Grande",PERMIT_APPROVED,090-086-046-05,18.3784818675605,-65.8414785804111,"(18.3784818675605, -65.8414785804111)",03/06/2016 12:00:00 AM,Adjudicado
2016-106612-ARC-168492,ARC,03/05/2016 12:00:00 AM,30,Rectificacion de Cabida,AWAITING_INSPECTION,215-000-007-31,18.235952029476742,-66.6724419593811,"(18.235952029476742, -66.6724419593811)",03/09/2016 12:00:00 AM,Pendiente
2016-106608-PUS-168481,PUS,03/05/2016 12:00:00 AM,100,ENMIENDA AL PERMISO DE USO NUM. 2014-232964-PUS-65566,PERMIT_APPROVED,234-000-006-26,18.1880324218014,-67.1184935377425,"(18.1880324218014, -67.1184935377425)",03/08/2016 12:00:00 AM,Adjudicado
2016-106609-CIS-168489,CIS,03/05/2016 12:00:00 AM,50,Nayda Agosto PV System,PERMIT_APPROVED,279-099-138-24,18.1569193490207,-65.8869399463973,"(18.1569193490207, -65.8869399463973)",03/07/2016 12:00:00 AM,Adjudicado
2016-106587-DEC-168434,DEC,03/05/2016 12:00:00 AM,75,Gimnasio Evolv,PERMIT_APPROVED,115-054-453-07,18.3556151598594,-66.0425969775032,"(18.3556151598594, -66.0425969775032)",03/09/2016 12:00:00 AM,Adjudicado
2016-106591-PUS-168440,PUS,03/05/2016 12:00:00 AM,100,Antojito's Cash and Carry,AWAITING_INSPECTION,407-000-004-20,17.994295253917,-66.8913227888274,"(17.994295253917, -66.8913227888274)",03/05/2016 12:00:00 AM,Pendiente
2016-106613-DEC-168493,DEC,03/05/2016 12:00:00 AM,75,MEJORAS A RESIDENCIA EN CEIBA,RECTIFICATION_REQUIRED,205-028-110-16,18.2705120733805,-65.6381573893615,"(18.2705120733805, -65.6381573893615)",03/09/2016 12:00:00 AM,Pendiente
2016-106603-DEC-168488,DEC,03/05/2016 12:00:00 AM,75,carlos moreno pozos,PERMIT_APPROVED,154-000-004-15,18.3042693573439,-67.1474296118523,"(18.3042693573439, -67.1474296118523)",03/09/2016 12:00:00 AM,Adjudicado
2016-106603-PCO-168466,PCO,03/05/2016 12:00:00 AM,40,carlos moreno pozos,AWAITING_INSPECTION,154-000-004-15,18.3042693573439,-67.1474296118523,"(18.3042693573439, -67.1474296118523)",03/10/2016 12:00:00 AM,Pendiente
2016-106606-DEC-168471,DEC,03/05/2016 12:00:00 AM,75,Biblioteca Electronica Estudia Conmigo,RECTIFICATION_REQUIRED,062-059-351-01,18.41847831019165,-66.07292532920837,"(18.41847831019165, -66.07292532920837)",03/09/2016 12:00:00 AM,Pendiente
2016-106508-CSA-168480,CSA,03/05/2016 12:00:00 AM,35,Oficinas Medicas,PERMIT_APPROVED,063-061-256-15,18.4154354052673,-66.0615160344626,"(18.4154354052673, -66.0615160344626)",03/05/2016 12:00:00 AM,Adjudicado
2015-095706-PAU-168482,PAU,03/05/2016 12:00:00 AM,600,"Pep Boys  Manny, Moe & Jack of Puerto Rico Inc- Aguadilla",PERMIT_APPROVED,023-078-411-19,18.4420028034316,-67.1405423587524,"(18.4420028034316, -67.1405423587524)",03/06/2016 12:00:00 AM,Adjudicado
2016-106604-CIS-168468,CIS,03/05/2016 12:00:00 AM,50,Edda C.Quintero Cucurella,PERMIT_APPROVED,172-000-003-58,18.296335053936755,-66.03235691785812,"(18.296335053936755, -66.03235691785812)",03/08/2016 12:00:00 AM,Adjudicado
2016-105082-DEC-168476,DEC,03/05/2016 12:00:00 AM,75,D'Diego Tshirt,PERMIT_APPROVED,086-006-258-18,18.404023178863152,-66.08715981245041,"(18.404023178863152, -66.08715981245041)",03/07/2016 12:00:00 AM,Adjudicado
2016-106589-PGC-168435,PGC,03/05/2016 12:00:00 AM,752.75,Office Building Constructora Gilmar,PERMIT_APPROVED,114-043-003-25,18.3598166749064,-66.1108075570923,"(18.3598166749064, -66.1108075570923)",03/07/2016 12:00:00 AM,Adjudicado
2015-095704-PAU-168487,PAU,03/05/2016 12:00:00 AM,600,"Pep Boys  Manny, Moe & Jack of Puerto Rico Inc- Campo Rico",PERMIT_APPROVED,064-062-377-01,18.4162411546962,-65.9900068954034,"(18.4162411546962, -65.9900068954034)",03/06/2016 12:00:00 AM,Adjudicado
2015-057236-SRI-168431,SRI,03/05/2016 12:00:00 AM,50,"Capital Transportation, Inc.",RECTIFICATION_REQUIRED,062-016-751-05,18.43096778724889,-66.0883641242981,"(18.43096778724889, -66.0883641242981)",03/08/2016 12:00:00 AM,Pendiente
2016-106601-CSA-168453,CSA,03/05/2016 12:00:00 AM,35,PLACITA LA FAMILIA,PERMIT_APPROVED,086-017-225-06,18.3998714332789,-66.0821617797024,"(18.3998714332789, -66.0821617797024)",03/05/2016 12:00:00 AM,Adjudicado
2016-106614-DEC-168494,DEC,03/05/2016 12:00:00 AM,75,Ampliacion Residencia Alfonso Torres Garcia,PERMIT_APPROVED,114-015-655-19,18.3682989489682,-66.0943180274675,"(18.3682989489682, -66.0943180274675)",03/08/2016 12:00:00 AM,Adjudicado
2015-095692-PAU-168472,PAU,03/05/2016 12:00:00 AM,600,"Pep Boys  Manny, Moe & Jack of Puerto Rico Inc- Rio Piedras",PERMIT_APPROVED,087-027-264-07,18.3977410579561,-66.019628545214,"(18.3977410579561, -66.019628545214)",03/06/2016 12:00:00 AM,Adjudicado
2015-039675-PUS-168441,PUS,03/05/2016 12:00:00 AM,525,Colmado Cafetin,AWAITING_INSPECTION,100-018-002-28,18.366586894770006,-66.9521427154541,"(18.366586894770006, -66.9521427154541)",03/08/2016 12:00:00 AM,Pendiente
2015-049445-CSA-168463,CSA,03/05/2016 12:00:00 AM,35,Miriam's Home Inc.,AWAITING_INSPECTION,085-024-203-12,18.3974242424375,-66.1671239931974,"(18.3974242424375, -66.1671239931974)",03/05/2016 12:00:00 AM,Pendiente
2015-095549-PAU-168490,PAU,03/05/2016 12:00:00 AM,600,"Pep Boys Manny, Moe & Jack of Puerto Rico Inc- ",PERMIT_APPROVED,121-083-394-01,18.3475325004604,-65.6733625525464,"(18.3475325004604, -65.6733625525464)",03/06/2016 12:00:00 AM,Adjudicado
2016-105205-PCO-168464,PCO,03/05/2016 12:00:00 AM,419,Construcci�n de Residencia Terrera,AWAITING_INSPECTION,229-000-006-95,18.2320198616987,-65.810630720672,"(18.2320198616987, -65.810630720672)",03/09/2016 12:00:00 AM,Pendiente
2016-106598-DEC-168452,DEC,03/05/2016 12:00:00 AM,75,SUCN. DOMINGO OJEDA TORRES,PERMIT_APPROVED,310-008-245-39,18.1220543318953,-67.0161762290944,"(18.1220543318953, -67.0161762290944)",03/05/2016 12:00:00 AM,Adjudicado
2015-084091-CSA-168454,CSA,03/05/2016 12:00:00 AM,35,Construcci�n de un restaurante de venta de frapees,AWAITING_INSPECTION,063-091-406-03,18.4072860037621,-66.0614481888649,"(18.4072860037621, -66.0614481888649)",03/08/2016 12:00:00 AM,Pendiente
2016-106513-PUS-168430,PUS,03/05/2016 12:00:00 AM,100,Oficina Dental,PERMIT_APPROVED,115-008-135-01,18.3706435932628,-66.0143747676304,"(18.3706435932628, -66.0143747676304)",03/05/2016 12:00:00 AM,Adjudicado
2016-106617-DEC-168497,DEC,03/05/2016 12:00:00 AM,75,Residencia Portell,PERMIT_APPROVED,116-018-209-15,18.367789443915,-65.9530659274027,"(18.367789443915, -65.9530659274027)",03/09/2016 12:00:00 AM,Adjudicado
2016-106253-LOT-168491,LOT,03/05/2016 12:00:00 AM,250,16-XA Segregaci�n Mu�iz,AWAITING_INSPECTION,284-000-005-78,18.1518336829325,-67.0646248838588,"(18.1518336829325, -67.0646248838588)",03/05/2016 12:00:00 AM,Pendiente
2015-095695-PAU-168479,PAU,03/05/2016 12:00:00 AM,600,"Pep Boys  Manny, Moe & Jack of Puerto Rico Inc- Trujillo Alto",PERMIT_APPROVED,115-029-252-16,18.3665652270097,-66.0085841952325,"(18.3665652270097, -66.0085841952325)",03/06/2016 12:00:00 AM,Adjudicado
2016-106592-DEC-168442,DEC,03/05/2016 12:00:00 AM,75,LEONOR GONZALEZ RODRIGUEZ,RECTIFICATION_REQUIRED,253-007-204-10,18.2160021648798,-65.8944983842991,"(18.2160021648798, -65.8944983842991)",03/08/2016 12:00:00 AM,Pendiente
2016-106548-PUS-168314,PUS,03/04/2016 12:00:00 AM,100,"COLMADO-LIQUOR STORE-CAFET�N CON VBAD, RECREACI�N COMERCIAL 7 M�QUINAS JUEGOS ELECTR�NICOS, 3 BILLARES, 1 VELLONERA, M�SICA EN VIVO Y CIGARRILLOS",PERMIT_APPROVED,205-047-011-17,18.2650511617436,-65.6481875035828,"(18.2650511617436, -65.6481875035828)",03/08/2016 12:00:00 AM,Adjudicado
2016-100756-LOT-168394,LOT,03/04/2016 12:00:00 AM,250,"Segregaci�n (x2) Finca de la Sucesi�n Claudio Lozada-Barrio Maricao, Vega Alta, PR. 00692",AWAITING_MANAGER,082-086-119-39,18.3776930889033,-66.3424998776803,"(18.3776930889033, -66.3424998776803)",03/08/2016 12:00:00 AM,Pendiente
2016-106521-CSA-168234,CSA,03/04/2016 12:00:00 AM,35,Orthomed,PERMIT_APPROVED,388-099-714-17,17.9994384499445,-66.6319254127995,"(17.9994384499445, -66.6319254127995)",03/04/2016 12:00:00 AM,Adjudicado
2016-106548-PUS-168314,PUS,03/04/2016 12:00:00 AM,100,"COLMADO-LIQUOR STORE-CAFET�N CON VBAD, RECREACI�N COMERCIAL 7 M�QUINAS JUEGOS ELECTR�NICOS, 3 BILLARES, 1 VELLONERA, M�SICA EN VIVO Y CIGARRILLOS",PERMIT_APPROVED,205-047-011-17,18.2650511617436,-65.6481875035828,"(18.2650511617436, -65.6481875035828)",03/08/2016 12:00:00 AM,Adjudicado
2016-106510-CIS-168186,CIS,03/04/2016 12:00:00 AM,50,Noelia Rodr�guez Rom�n,PERMIT_APPROVED,393-051-236-25,18.0117928133876,-66.3740688053151,"(18.0117928133876, -66.3740688053151)",03/08/2016 12:00:00 AM,Adjudicado
2016-106508-DEC-168237,DEC,03/04/2016 12:00:00 AM,75,Oficinas Medicas,PERMIT_APPROVED,063-061-256-15,18.4154354052673,-66.0615160344626,"(18.4154354052673, -66.0615160344626)",03/07/2016 12:00:00 AM,Adjudicado
2016-106524-CSA-168233,CSA,03/04/2016 12:00:00 AM,35,"Teatro Excelsior Teatro-Cine,Boleteria y concesionario (uso)",AWAITING_INSPECTION,332-017-063-03,18.08611652224,-67.1460204920601,"(18.08611652224, -67.1460204920601)",03/04/2016 12:00:00 AM,Pendiente
2016-106270-DEC-168385,DEC,03/04/2016 12:00:00 AM,75,Oficina Dr Carlos R Alcal� Mu�oz,PERMIT_APPROVED,062-030-640-04-039,18.426374676292333,-66.06391310691833,"(18.426374676292333, -66.06391310691833)",03/07/2016 12:00:00 AM,Adjudicado
2015-081040-SRI-168360,SRI,03/04/2016 12:00:00 AM,50,Edificio Anexo Clinica Dr Palmieri,RECTIFICATION_REQUIRED,397-082-002-19,18.0021214856204,-66.1142326495369,"(18.0021214856204, -66.1142326495369)",03/07/2016 12:00:00 AM,Pendiente
2016-106497-CIS-168152,CIS,03/04/2016 12:00:00 AM,50,Raquel Rodr�guez Mercado,PERMIT_APPROVED,388-056-040-02,18.0127622457469,-66.6511477797169,"(18.0127622457469, -66.6511477797169)",03/08/2016 12:00:00 AM,Adjudicado
2016-104793-DEC-168254,DEC,03/04/2016 12:00:00 AM,75,"Oficina Ejecutiva PMC, Inc.",PERMIT_APPROVED,040-080-433-35,18.4442925693159,-66.0664813142526,"(18.4442925693159, -66.0664813142526)",03/07/2016 12:00:00 AM,Adjudicado
2016-106397-CSA-168052,CSA,03/04/2016 12:00:00 AM,35,CAMP. VERANO 2016 - Estadio y Cancha,AWAITING_INSPECTION,090-097-052-12,18.3761387879624,-65.8346638554257,"(18.3761387879624, -65.8346638554257)",03/04/2016 12:00:00 AM,Pendiente
2016-106495-CIS-168147,CIS,03/04/2016 12:00:00 AM,50,RAFAEL RIVERA CERPA,PERMIT_APPROVED,330-002-828-70,18.1227539996632,-65.8032427217562,"(18.1227539996632, -65.8032427217562)",03/08/2016 12:00:00 AM,Adjudicado
2015-083184-SRI-168139,SRI,03/04/2016 12:00:00 AM,50,Segregacion de 5 lotes de la Sucn. Chaparro Villarubia,AWAITING_AGENCIES,126-000-007-32,18.3155374236693,-67.1732149597328,"(18.3155374236693, -67.1732149597328)",03/04/2016 12:00:00 AM,Pendiente
2016-103660-CIS-168012,CIS,03/04/2016 12:00:00 AM,50,ALFREDO MARTINEZ FIGUEROA,PERMIT_APPROVED,253-000-008-11,18.1977165082267,-65.90133256325,"(18.1977165082267, -65.90133256325)",03/04/2016 12:00:00 AM,Adjudicado
2016-106479-CIS-168107,CIS,03/04/2016 12:00:00 AM,50,RAYMOND ARCE PAGAN,PERMIT_APPROVED,259-019-605-02,18.1820329870471,-67.1335464609439,"(18.1820329870471, -67.1335464609439)",03/07/2016 12:00:00 AM,Adjudicado
2016-106500-PUS-168371,PUS,03/04/2016 12:00:00 AM,100,EL REY DEL FRIO #2,PERMIT_APPROVED,089-000-010-27,18.3789928344144,-65.8763382499171,"(18.3789928344144, -65.8763382499171)",03/08/2016 12:00:00 AM,Adjudicado
2016-106523-CSA-168231,CSA,03/04/2016 12:00:00 AM,35,DREAM CLASS AUTO BODY PARTS INC.,AWAITING_INSPECTION,059-061-065-07,18.4149973478624,-66.3102716938229,"(18.4149973478624, -66.3102716938229)",03/04/2016 12:00:00 AM,Pendiente
2016-106558-DEC-168386,DEC,03/04/2016 12:00:00 AM,75,PRENT THERMOFORMING NEW WAREHOUSE,PERMIT_APPROVED,361-000-006-12,18.0340792710077,-66.8628389914426,"(18.0340792710077, -66.8628389914426)",03/07/2016 12:00:00 AM,Adjudicado
2016-106366-DEC-168119,DEC,03/04/2016 12:00:00 AM,75,Residencia Estudio Sr. Elvin Rivera,PERMIT_APPROVED,173-065-151-16,18.2886133038263,-65.96967405308,"(18.2886133038263, -65.96967405308)",03/09/2016 12:00:00 AM,Adjudicado
2016-106530-PCE-168241,PCE,03/04/2016 12:00:00 AM,75,Ramon Morales,PERMIT_APPROVED,326-000-004-79,18.10795826399,-66.0243664823313,"(18.10795826399, -66.0243664823313)",03/10/2016 12:00:00 AM,Adjudicado
2016-106509-PUS-168203,PUS,03/04/2016 12:00:00 AM,100,Yummy Mini Donas ,RECTIFICATION_REQUIRED,037-017-048-01,18.4641986330927,-66.2720735889838,"(18.4641986330927, -66.2720735889838)",03/09/2016 12:00:00 AM,Pendiente
2015-057233-CSA-168088,CSA,03/04/2016 12:00:00 AM,35,Head Start/Early Head Start FDHP,PERMIT_APPROVED,115-039-068-05,18.3619701407189,-66.0061352433335,"(18.3619701407189, -66.0061352433335)",03/04/2016 12:00:00 AM,Adjudicado
2016-106555-DEC-168339,DEC,03/04/2016 12:00:00 AM,75,JANICE HAIR SALON,PERMIT_APPROVED,051-086-031-24,18.4082371766729,-66.7746975693462,"(18.4082371766729, -66.7746975693462)",03/08/2016 12:00:00 AM,Adjudicado
2016-103004-PUS-168198,PUS,03/04/2016 12:00:00 AM,100,"Farmacia, Local Comercial, Minimarket con venta de bebidas alcoholicas selladas",AWAITING_INSPECTION,294-081-034-12,18.126367550724904,-66.49813860654831,"(18.126367550724904, -66.49813860654831)",03/04/2016 12:00:00 AM,Pendiente
2016-105955-CIS-168051,CIS,03/04/2016 12:00:00 AM,50,11.78 kWDC (9.50 kWAC) PV System - Noel De Jes�s,PERMIT_APPROVED,116-019-887-19,18.3671544870333,-65.9449111979151,"(18.3671544870333, -65.9449111979151)",03/07/2016 12:00:00 AM,Adjudicado
2016-106567-CSA-168348,CSA,03/04/2016 12:00:00 AM,35,RESTAURANTE,AWAITING_INSPECTION,256-086-002-16,18.1892258286498,-65.7138835738016,"(18.1892258286498, -65.7138835738016)",03/04/2016 12:00:00 AM,Pendiente
2016-106430-DEC-168004,DEC,03/04/2016 12:00:00 AM,75,Innovation Mobile Shop Inc.,PERMIT_APPROVED,085-005-665-12,18.4022473557295,-66.1597062242633,"(18.4022473557295, -66.1597062242633)",03/07/2016 12:00:00 AM,Adjudicado
2016-106506-CSA-168183,CSA,03/04/2016 12:00:00 AM,35,DOCUMENT SOLUTIONS PARTNERS,AWAITING_INSPECTION,062-063-010-33,18.4157015669919,-66.108593773456,"(18.4157015669919, -66.108593773456)",03/04/2016 12:00:00 AM,Pendiente
2016-106462-DEC-168205,DEC,03/04/2016 12:00:00 AM,75,Remodelaci�n  Centro para Problemas de Aprendizaje,PERMIT_APPROVED,040-060-201-19,18.4480834267604,-66.0645610965769,"(18.4480834267604, -66.0645610965769)",03/05/2016 12:00:00 AM,Adjudicado
2016-106489-PUS-168192,PUS,03/04/2016 12:00:00 AM,100,u body nutrition,RECTIFICATION_REQUIRED,195-000-003-53,18.26351886036308,-66.27744913101196,"(18.26351886036308, -66.27744913101196)",03/07/2016 12:00:00 AM,Pendiente
2016-106296-PUS-168372,PUS,03/04/2016 12:00:00 AM,100,Edificio Oficinas Comerciales,PERMIT_APPROVED,376-039-074-25,18.0490079176648,-65.881543380387,"(18.0490079176648, -65.881543380387)",03/09/2016 12:00:00 AM,Adjudicado
2016-106500-CSA-168228,CSA,03/04/2016 12:00:00 AM,35,EL REY DEL FRIO #2,AWAITING_INSPECTION,089-000-010-27,18.3789928344144,-65.8763382499171,"(18.3789928344144, -65.8763382499171)",03/04/2016 12:00:00 AM,Pendiente
2015-095690-PAU-168058,PAU,03/04/2016 12:00:00 AM,600,"Pep Boys  Manny, Moe & Jack of Puerto Rico Inc-Carolina",PERMIT_APPROVED,089-092-303-01,18.3756669847786,-65.9281573129311,"(18.3756669847786, -65.9281573129311)",03/06/2016 12:00:00 AM,Adjudicado
2016-106566-DEC-168384,DEC,03/04/2016 12:00:00 AM,75,CAMP. VERANO 2016 - Pista Atletismo,PERMIT_APPROVED,090-097-052-14,18.3746424591228,-65.8357666510139,"(18.3746424591228, -65.8357666510139)",03/07/2016 12:00:00 AM,Adjudicado
2016-106491-PUS-168164,PUS,03/04/2016 12:00:00 AM,100,BRISAS BARBER SHOP by:Christian Molina,RECTIFICATION_REQUIRED,339-074-229-07,18.0669552625453,-66.7250075164508,"(18.0669552625453, -66.7250075164508)",03/08/2016 12:00:00 AM,Pendiente
2016-106384-CSA-168148,CSA,03/04/2016 12:00:00 AM,35,Iglesia,AWAITING_INSPECTION,443-011-037-45,17.9637369151985,-66.0620495452278,"(17.9637369151985, -66.0620495452278)",03/04/2016 12:00:00 AM,Pendiente
2016-106391-CSA-168029,CSA,03/04/2016 12:00:00 AM,35,Alfa Process LLC,AWAITING_INSPECTION,064-064-193-26,18.4163609407024,-65.9794153401103,"(18.4163609407024, -65.9794153401103)",03/04/2016 12:00:00 AM,Pendiente
2016-105468-PCO-168097,PCO,03/04/2016 12:00:00 AM,533,Residencia del Sr. Marcos A. Hernandez Hernandez,AWAITING_REQUIREMENTS,070-013-054-45,18.3990931129209,-67.1064686122055,"(18.3990931129209, -67.1064686122055)",03/10/2016 12:00:00 AM,Pendiente
2016-106521-DEC-168270,DEC,03/04/2016 12:00:00 AM,75,Orthomed,PERMIT_APPROVED,388-099-714-17,17.9994384499445,-66.6319254127995,"(17.9994384499445, -66.6319254127995)",03/04/2016 12:00:00 AM,Adjudicado
2016-106493-CSA-168261,CSA,03/04/2016 12:00:00 AM,35,ALC INDUSTRIAL DEVELOPMENT CORP.,AWAITING_INSPECTION,088-085-798-17,18.3761144200793,-65.9693663021189,"(18.3761144200793, -65.9693663021189)",03/04/2016 12:00:00 AM,Pendiente
2016-106524-DEC-168253,DEC,03/04/2016 12:00:00 AM,75,"Teatro Excelsior Teatro-Cine,Boleteria y concesionario (uso)",PERMIT_APPROVED,332-017-063-03,18.08611652224,-67.1460204920601,"(18.08611652224, -67.1460204920601)",03/10/2016 12:00:00 AM,Adjudicado
2016-106445-PGE-168078,PGE,03/04/2016 12:00:00 AM,250,Joanne M Simonet,PERMIT_APPROVED,380-015-172-21,18.026087954899264,-67.16079711914062,"(18.026087954899264, -67.16079711914062)",03/07/2016 12:00:00 AM,Adjudicado
2016-106454-CIS-168045,CIS,03/04/2016 12:00:00 AM,50,CHRISTINE AQUINO SERRANO,PERMIT_APPROVED,038-070-381-28,18.4452091855955,-66.1879910339067,"(18.4452091855955, -66.1879910339067)",03/08/2016 12:00:00 AM,Adjudicado
2016-106513-CSA-168415,CSA,03/04/2016 12:00:00 AM,35,Oficina Dental,PERMIT_APPROVED,115-008-135-01,18.3706435932628,-66.0143747676304,"(18.3706435932628, -66.0143747676304)",03/04/2016 12:00:00 AM,Adjudicado
2015-083498-PCO-168069,PCO,03/04/2016 12:00:00 AM,701.25,Centro Comunal y Facilidades Deportivas Bo. Masas,RECTIFICATION_REQUIRED,173-000-010-72,18.280743997532245,-65.94909846782684,"(18.280743997532245, -65.94909846782684)",03/08/2016 12:00:00 AM,Pendiente
2016-104305-PUS-168309,PUS,03/04/2016 12:00:00 AM,6.25,Circo Fest,PERMIT_APPROVED,324-023-188-06,18.116191255300052,-66.16866409778595,"(18.116191255300052, -66.16866409778595)",03/09/2016 12:00:00 AM,Adjudicado
2016-106446-CIS-168033,CIS,03/04/2016 12:00:00 AM,50,GILBERTO RIVERA ROSA,PERMIT_APPROVED,230-088-254-16,18.2213604639285,-65.7012432558235,"(18.2213604639285, -65.7012432558235)",03/07/2016 12:00:00 AM,Adjudicado
2016-106552-DEC-168307,DEC,03/04/2016 12:00:00 AM,75,DEMOLICI�N PARADA DE GUAGUAS CARRETERA PR-765 INT. PR-7765,PERMIT_APPROVED,301-000-007-34,18.1382598075998,-66.0408046498904,"(18.1382598075998, -66.0408046498904)",03/09/2016 12:00:00 AM,Adjudicado
2016-106564-DEC-168355,DEC,03/04/2016 12:00:00 AM,75,JM SERVICES INC,PERMIT_APPROVED,121-082-068-09,18.3476544964156,-65.6767964594316,"(18.3476544964156, -65.6767964594316)",03/08/2016 12:00:00 AM,Adjudicado
2016-106519-PUS-168382,PUS,03/04/2016 12:00:00 AM,25,COMPLEJO DEPORTIVO DE GURABO,AWAITING_INSPECTION,200-000-008-02,18.261282881548,-65.9696708317117,"(18.261282881548, -65.9696708317117)",03/04/2016 12:00:00 AM,Pendiente
2015-095567-PAU-168042,PAU,03/04/2016 12:00:00 AM,600,"Pep Boys  Manny, Moe & Jack of Puerto Rico Inc-Humacao",PERMIT_APPROVED,305-000-001-39,18.1420877738015,-65.808417958737,"(18.1420877738015, -65.808417958737)",03/06/2016 12:00:00 AM,Adjudicado
2016-106459-CSA-168068,CSA,03/04/2016 12:00:00 AM,35,Uso Domiciliario para Cris Hairs Salon (Salon de Belleza),PERMIT_APPROVED,087-046-396-03,18.3917122146606,-66.0268162105913,"(18.3917122146606, -66.0268162105913)",03/09/2016 12:00:00 AM,Adjudicado
2016-106514-ARC-168196,ARC,03/04/2016 12:00:00 AM,30,MARISELY GONZALEZ GONZALEZ,AWAITING_INSPECTION,096-029-266-63,18.366037049203427,-67.19889167545261,"(18.366037049203428, -67.19889167545261)",03/08/2016 12:00:00 AM,Pendiente
2016-106547-DEC-168300,DEC,03/04/2016 12:00:00 AM,75,DREAM'S ELECTRONICS AND REPAIR CENTER,PERMIT_APPROVED,357-040-037-01,18.049279708202,-67.0638774813796,"(18.049279708202, -67.0638774813796)",03/09/2016 12:00:00 AM,Adjudicado
2016-106434-DEC-168043,DEC,03/04/2016 12:00:00 AM,75,Construcci�n de 4 apartamentos y area de staging,RECTIFICATION_REQUIRED,086-060-003-08,18.3853602428388,-66.0621856451029,"(18.3853602428388, -66.0621856451029)",03/08/2016 12:00:00 AM,Pendiente
2016-106458-CIS-168053,CIS,03/04/2016 12:00:00 AM,50,Lorna Bou Rodr�guez,PERMIT_APPROVED,083-014-215-37,18.4003943475134,-66.2927640452459,"(18.4003943475134, -66.2927640452459)",03/04/2016 12:00:00 AM,Adjudicado
2016-106440-SRI-168021,SRI,03/04/2016 12:00:00 AM,50,JESUS TELLES,AWAITING_AGENCIES,377-000-007-63,18.03670814431689,-65.86016178131104,"(18.03670814431689, -65.86016178131104)",03/04/2016 12:00:00 AM,Pendiente
2016-106501-CIS-168165,CIS,03/04/2016 12:00:00 AM,50,Orlando Flores Cortes,PERMIT_APPROVED,367-096-486-17,18.0317394037753,-66.4662177469673,"(18.0317394037753, -66.4662177469673)",03/08/2016 12:00:00 AM,Adjudicado
2016-106539-PUS-168268,PUS,03/04/2016 12:00:00 AM,100,BARBER�A,RECTIFICATION_REQUIRED,226-051-202-30,18.2303987673438,-65.9992896697508,"(18.2303987673438, -65.9992896697508)",03/07/2016 12:00:00 AM,Pendiente
2016-106564-PUS-168363,PUS,03/04/2016 12:00:00 AM,100,JM SERVICES INC,PERMIT_APPROVED,121-082-068-09,18.3476544964156,-65.6767964594316,"(18.3476544964156, -65.6767964594316)",03/09/2016 12:00:00 AM,Adjudicado
2016-106464-CIS-168066,CIS,03/04/2016 12:00:00 AM,50,Jeffrey Rodr�guez Pola,PERMIT_APPROVED,363-029-270-32,18.0535732548531,-66.6945430173176,"(18.0535732548531, -66.6945430173176)",03/04/2016 12:00:00 AM,Adjudicado
2016-106468-CSA-168075,CSA,03/04/2016 12:00:00 AM,35,PANADER�A-REPOSTER�A-COLMADO-CAFETER�A  pulg.LA ESQUINA DE TEJAS pulg.,AWAITING_INSPECTION,279-040-146-15,18.1740955215261,-65.8777653055724,"(18.1740955215261, -65.8777653055724)",03/04/2016 12:00:00 AM,Pendiente
